Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	Chromosome/scaffold name	Saccharomyces cerevisiae paralogue gene stable ID	Saccharomyces cerevisiae paralogue associated gene name	Saccharomyces cerevisiae paralogue protein or transcript ID	Saccharomyces cerevisiae paralogue chromosome/scaffold name
YOR062C	YOR062C_mRNA	YOR062C		XV	YKR075C		YKR075C	XI
YNL253W	YNL253W_mRNA	YNL253W	TEX1	XIV				
YCL033C	YCL033C_mRNA	YCL033C	MXR2	III				
YGL242C	YGL242C_mRNA	YGL242C		VII				
YBR029C	YBR029C_mRNA	YBR029C	CDS1	II				
YJL085W	YJL085W_mRNA	YJL085W	EXO70	X				
YLR121C	YLR121C_mRNA	YLR121C	YPS3	XII	YDR144C	MKC7	YDR144C	IV
YLR121C	YLR121C_mRNA	YLR121C	YPS3	XII	YLR120C	YPS1	YLR120C	XII
YLR121C	YLR121C_mRNA	YLR121C	YPS3	XII	YIR039C	YPS6	YIR039C	IX
YLR121C	YLR121C_mRNA	YLR121C	YPS3	XII	YIL015W	BAR1	YIL015W	IX
YLR121C	YLR121C_mRNA	YLR121C	YPS3	XII	YDR349C	YPS7	YDR349C	IV
YJL055W	YJL055W_mRNA	YJL055W		X				
YGL149W	YGL149W_mRNA	YGL149W		VII				
YMR254C	YMR254C_mRNA	YMR254C		XIII				
YER152W-A	YER152W-A_mRNA	YER152W-A		V				
YGR146C	YGR146C_mRNA	YGR146C	ECL1	VII				
YBR175W	YBR175W_mRNA	YBR175W	SWD3	II				
YCL044C	YCL044C_mRNA	YCL044C	MGR1	III				
Q0297	Q0297_mRNA	Q0297		Mito				
YPR077C	YPR077C_mRNA	YPR077C		XVI				
YIR042C	YIR042C_mRNA	YIR042C		IX				
YKR090W	YKR090W_mRNA	YKR090W	PXL1	XI				
YLL017W	YLL017W			XII				
YOR293W	YOR293W_mRNA	YOR293W	RPS10A	XV	YMR230W	RPS10B	YMR230W	XIII
YER133W	YER133W_mRNA	YER133W	GLC7	V	YNR032W	PPG1	YNR032W	XIV
YER133W	YER133W_mRNA	YER133W	GLC7	V	YML016C	PPZ1	YML016C	XIII
YER133W	YER133W_mRNA	YER133W	GLC7	V	YGR123C	PPT1	YGR123C	VII
YER133W	YER133W_mRNA	YER133W	GLC7	V	YML057W	CMP2	YML057W	XIII
YER133W	YER133W_mRNA	YER133W	GLC7	V	YLR433C	CNA1	YLR433C	XII
YER133W	YER133W_mRNA	YER133W	GLC7	V	YDL047W	SIT4	YDL047W	IV
YER133W	YER133W_mRNA	YER133W	GLC7	V	YDL188C	PPH22	YDL188C	IV
YER133W	YER133W_mRNA	YER133W	GLC7	V	YDL134C	PPH21	YDL134C	IV
YER133W	YER133W_mRNA	YER133W	GLC7	V	YDR075W	PPH3	YDR075W	IV
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YLL024C	SSA2	YLL024C	XII
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YER103W	SSA4	YER103W	V
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YBL075C	SSA3	YBL075C	II
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YJR045C	SSC1	YJR045C	X
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YEL030W	ECM10	YEL030W	V
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YJL034W	KAR2	YJL034W	X
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YHR064C	SSZ1	YHR064C	VIII
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YKL073W	LHS1	YKL073W	XI
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YDL229W	SSB1	YDL229W	IV
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YNL209W	SSB2	YNL209W	XIV
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YPL106C	SSE1	YPL106C	XVI
YAL005C	YAL005C_mRNA	YAL005C	SSA1	I	YBR169C	SSE2	YBR169C	II
YMR103C	YMR103C_mRNA	YMR103C		XIII				
YCR057C	YCR057C_mRNA	YCR057C	PWP2	III				
YHR177W	YHR177W_mRNA	YHR177W		VIII	YEL007W	MIT1	YEL007W	V
YMR253C	YMR253C_mRNA	YMR253C		XIII	YPL264C		YPL264C	XVI
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YDL229W	SSB1	YDL229W	IV
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YJR045C	SSC1	YJR045C	X
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YEL030W	ECM10	YEL030W	V
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YJL034W	KAR2	YJL034W	X
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YAL005C	SSA1	YAL005C	I
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YLL024C	SSA2	YLL024C	XII
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YER103W	SSA4	YER103W	V
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YBL075C	SSA3	YBL075C	II
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YHR064C	SSZ1	YHR064C	VIII
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YKL073W	LHS1	YKL073W	XI
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YPL106C	SSE1	YPL106C	XVI
YNL209W	YNL209W_mRNA	YNL209W	SSB2	XIV	YBR169C	SSE2	YBR169C	II
YIR025W	YIR025W_mRNA	YIR025W	MND2	IX				
YJL090C	YJL090C_mRNA	YJL090C	DPB11	X				
YBL016W	YBL016W_mRNA	YBL016W	FUS3	II				
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YPL026C	SKS1	YPL026C	XVI
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YDR477W	SNF1	YDR477W	IV
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YNL183C	NPR1	YNL183C	XIV
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YDL214C	PRR2	YDL214C	IV
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YKL198C	PTK1	YKL198C	XI
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YJR059W	PTK2	YJR059W	X
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YPL150W		YPL150W	XVI
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YDR122W	KIN1	YDR122W	IV
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YLR096W	KIN2	YLR096W	XII
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YCL024W	KCC4	YCL024W	III
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YDR507C	GIN4	YDR507C	IV
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YKL168C	KKQ8	YKL168C	XI
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YJL165C	HAL5	YJL165C	X
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YPL141C	FRK1	YPL141C	XVI
YDR247W	YDR247W_mRNA	YDR247W	VHS1	IV	YOR233W	KIN4	YOR233W	XV
YLR254C	YLR254C_mRNA	YLR254C	NDL1	XII				
YKL102C	YKL102C_mRNA	YKL102C		XI				
YLR055C	YLR055C_mRNA	YLR055C	SPT8	XII				
YBR061C	YBR061C_mRNA	YBR061C	TRM7	II	YCL054W	SPB1	YCL054W	III
YBR280C	YBR280C_mRNA	YBR280C	SAF1	II				
YMR088C	YMR088C_mRNA	YMR088C	VBA1	XIII				
YCR072C	YCR072C_mRNA	YCR072C	RSA4	III				
Q0115	Q0115_mRNA	Q0115	BI3	Mito	Q0110	BI2	Q0110	Mito
Q0115	Q0115_mRNA	Q0115	BI3	Mito	Q0120	BI4	Q0120	Mito
Q0115	Q0115_mRNA	Q0115	BI3	Mito	Q0105	COB	Q0105	Mito
YGL180W	YGL180W_mRNA	YGL180W	ATG1	VII				
YLR340W	YLR340W_mRNA	YLR340W	RPP0	XII	YDR382W	RPP2B	YDR382W	IV
YLR340W	YLR340W_mRNA	YLR340W	RPP0	XII	YOL039W	RPP2A	YOL039W	XV
YLR340W	YLR340W_mRNA	YLR340W	RPP0	XII	YDL081C	RPP1A	YDL081C	IV
YLR340W	YLR340W_mRNA	YLR340W	RPP0	XII	YKL009W	MRT4	YKL009W	XI
YBR082C	YBR082C_mRNA	YBR082C	UBC4	II				
YNL078W	YNL078W_mRNA	YNL078W	NIS1	XIV				
YEL017C-A	YEL017C-A_mRNA	YEL017C-A	PMP2	V	YCR024C-A	PMP1	YCR024C-A	III
YMR009W	YMR009W_mRNA	YMR009W	ADI1	XIII				
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)F1	SUP11	tY(GUA)F1_tRNA	VI
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)O	SUP3	tY(GUA)O_tRNA	XV
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)J2	SUP4	tY(GUA)J2_tRNA	X
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)M2	SUP8	tY(GUA)M2_tRNA	XIII
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)J1	SUP7	tY(GUA)J1_tRNA	X
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)M1	SUP5	tY(GUA)M1_tRNA	XIII
tY(GUA)F2	tY(GUA)F2_tRNA		SUP6	VI	tY(GUA)D	SUP2	tY(GUA)D_tRNA	IV
YJL099W	YJL099W_mRNA	YJL099W	CHS6	X	YKR027W	BCH2	YKR027W	XI
YJL099W	YJL099W_mRNA	YJL099W	CHS6	X	YMR237W	BCH1	YMR237W	XIII
YJL099W	YJL099W_mRNA	YJL099W	CHS6	X	YOR299W	BUD7	YOR299W	XV
YMR114C	YMR114C_mRNA	YMR114C		XIII				
YLR412C-A	YLR412C-A_mRNA	YLR412C-A		XII				
YGL089C	YGL089C_mRNA	YGL089C	MF(ALPHA)2	VII	YPL187W	MF(ALPHA)1	YPL187W	XVI
YPR196W	YPR196W_mRNA	YPR196W		XVI	YBR297W	MAL33	YBR297W	II
YPR196W	YPR196W_mRNA	YPR196W		XVI	YGR288W	MAL13	YGR288W	VII
YPR196W	YPR196W_mRNA	YPR196W		XVI	YFL052W		YFL052W	VI
YLR413W	YLR413W_mRNA	YLR413W	INA1	XII	YKL187C	FAT3	YKL187C	XI
YLR274W	YLR274W_mRNA	YLR274W	MCM5	XII	YGL201C	MCM6	YGL201C	VII
YLR274W	YLR274W_mRNA	YLR274W	MCM5	XII	YBL023C	MCM2	YBL023C	II
YLR274W	YLR274W_mRNA	YLR274W	MCM5	XII	YEL032W	MCM3	YEL032W	V
YLR274W	YLR274W_mRNA	YLR274W	MCM5	XII	YBR202W	MCM7	YBR202W	II
YLR274W	YLR274W_mRNA	YLR274W	MCM5	XII	YPR019W	MCM4	YPR019W	XVI
YEL077W-A	YEL077W-A_mRNA	YEL077W-A		V				
YCL008C	YCL008C_mRNA	YCL008C	STP22	III				
YLR083C	YLR083C_mRNA	YLR083C	EMP70	XII	YDR107C	TMN2	YDR107C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YBR298C	MAL31	YBR298C	II
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YJR160C	MPH3	YJR160C	X
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDL247W	MPH2	YDL247W	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDR497C	ITR1	YDR497C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YOL103W	ITR2	YOL103W	XV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDR387C	CIN10	YDR387C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YBR241C		YBR241C	II
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YGL104C	VPS73	YGL104C	VII
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDL194W	SNF3	YDL194W	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDL138W	RGT2	YDL138W	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YEL069C	HXT13	YEL069C	V
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YNR072W	HXT17	YNR072W	XIV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDL245C	HXT15	YDL245C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YJR158W	HXT16	YJR158W	X
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YLR081W	GAL2	YLR081W	XII
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDR342C	HXT7	YDR342C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDR343C	HXT6	YDR343C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YHR092C	HXT4	YHR092C	VIII
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YDR345C	HXT3	YDR345C	IV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YHR094C	HXT1	YHR094C	VIII
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YHR096C	HXT5	YHR096C	VIII
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YMR011W	HXT2	YMR011W	XIII
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YFL011W	HXT10	YFL011W	VI
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YJL219W	HXT9	YJL219W	X
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YOL156W	HXT11	YOL156W	XV
YGR289C	YGR289C_mRNA	YGR289C	MAL11	VII	YJL214W	HXT8	YJL214W	X
YCR053W	YCR053W_mRNA	YCR053W	THR4	III	YCL064C	CHA1	YCL064C	III
YCR053W	YCR053W_mRNA	YCR053W	THR4	III	YGR155W	CYS4	YGR155W	VII
YMR193C-A	YMR193C-A_mRNA	YMR193C-A		XIII				
YLR106C	YLR106C_mRNA	YLR106C	MDN1	XII	YPR133C	SPN1	YPR133C	XVI
YEL003W	YEL003W_mRNA	YEL003W	GIM4	V				
YLR364W	YLR364W_mRNA	YLR364W	GRX8	XII				
YMR306C-A	YMR306C-A_mRNA	YMR306C-A		XIII				
YGR244C	YGR244C_mRNA	YGR244C	LSC2	VII				
YMR242C	YMR242C_mRNA	YMR242C	RPL20A	XIII	YOR312C	RPL20B	YOR312C	XV
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YAR020C	PAU7	YAR020C	I
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YHL046C	PAU13	YHL046C	VIII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YGR294W	PAU12	YGR294W	VII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YLL064C	PAU18	YLL064C	XII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YIL176C	PAU14	YIL176C	IX
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YBL108C-A	PAU9	YBL108C-A	II
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YLR461W	PAU4	YLR461W	XII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YDR542W	PAU10	YDR542W	IV
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YBR301W	PAU24	YBR301W	II
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YEL049W	PAU2	YEL049W	V
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YGL261C	PAU11	YGL261C	VII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YNR076W	PAU6	YNR076W	XIV
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YAL068C	PAU8	YAL068C	I
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YOL161C	PAU20	YOL161C	XV
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YJL223C	PAU1	YJL223C	X
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YJR150C	DAN1	YJR150C	X
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YJR151C	DAN4	YJR151C	X
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YLL025W	PAU17	YLL025W	XII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YLR037C	PAU23	YLR037C	XII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YIR041W	PAU15	YIR041W	IX
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YKL224C	PAU16	YKL224C	XI
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YMR325W	PAU19	YMR325W	XIII
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YOR394W	PAU21	YOR394W	XV
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YPL282C	PAU22	YPL282C	XVI
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YCR104W	PAU3	YCR104W	III
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YIL011W	TIR3	YIL011W	IX
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YBR067C	TIP1	YBR067C	II
YFL020C	YFL020C_mRNA	YFL020C	PAU5	VI	YOR009W	TIR4	YOR009W	XV
tI(UAU)L	tI(UAU)L_tRNA			XII				
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)O1		tG(GCC)O1_tRNA	XV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)D2		tG(GCC)D2_tRNA	IV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)E		tG(GCC)E_tRNA	V
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)P1		tG(GCC)P1_tRNA	XVI
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)G2		tG(GCC)G2_tRNA	VII
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)F2		tG(GCC)F2_tRNA	VI
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)O2	SUF17	tG(GCC)O2_tRNA	XV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)C	SUF16	tG(GCC)C_tRNA	III
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)J1		tG(GCC)J1_tRNA	X
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)F1	SUF20	tG(GCC)F1_tRNA	VI
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)J2	SUF23	tG(GCC)J2_tRNA	X
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)P2		tG(GCC)P2_tRNA	XVI
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)B		tG(GCC)B_tRNA	II
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)D1		tG(GCC)D1_tRNA	IV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(GCC)G1		tG(GCC)G1_tRNA	VII
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(CCC)O	SUF5	tG(CCC)O_tRNA	XV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(CCC)D	SUF3	tG(CCC)D_tRNA	IV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(UCC)O	SUF1	tG(UCC)O_tRNA	XV
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(UCC)G	SUF4	tG(UCC)G_tRNA	VII
tG(GCC)M	tG(GCC)M_tRNA			XIII	tG(UCC)N	SUF6	tG(UCC)N_tRNA	XIV
YGL047W	YGL047W_mRNA	YGL047W	ALG13	VII				
YDL114W	YDL114W_mRNA	YDL114W		IV	YLR100W	ERG27	YLR100W	XII
YDL114W	YDL114W_mRNA	YDL114W		IV	YKR009C	FOX2	YKR009C	XI
YDL114W	YDL114W_mRNA	YDL114W		IV	YLR426W	TDA5	YLR426W	XII
YMR239C	YMR239C_mRNA	YMR239C	RNT1	XIII				
YFL023W	YFL023W_mRNA	YFL023W	BUD27	VI				
YOR261C	YOR261C_mRNA	YOR261C	RPN8	XV				
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YJL165C	HAL5	YJL165C	X
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YDR477W	SNF1	YDR477W	IV
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YNL183C	NPR1	YNL183C	XIV
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YDL214C	PRR2	YDL214C	IV
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YKL198C	PTK1	YKL198C	XI
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YJR059W	PTK2	YJR059W	X
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YPL150W		YPL150W	XVI
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YDR122W	KIN1	YDR122W	IV
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YLR096W	KIN2	YLR096W	XII
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YCL024W	KCC4	YCL024W	III
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YDR507C	GIN4	YDR507C	IV
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YPL026C	SKS1	YPL026C	XVI
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YDR247W	VHS1	YDR247W	IV
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YPL141C	FRK1	YPL141C	XVI
YKL168C	YKL168C_mRNA	YKL168C	KKQ8	XI	YOR233W	KIN4	YOR233W	XV
YIR026C	YIR026C_mRNA	YIR026C	YVH1	IX	YIL113W	SDP1	YIL113W	IX
YIR026C	YIR026C_mRNA	YIR026C	YVH1	IX	YNL053W	MSG5	YNL053W	XIV
YOR306C	YOR306C_mRNA	YOR306C	MCH5	XV	YOL119C	MCH4	YOL119C	XV
YJL182C	YJL182C_mRNA	YJL182C		X				
YPL075W	YPL075W_mRNA	YPL075W	GCR1	XVI				
YLR109W	YLR109W_mRNA	YLR109W	AHP1	XII				
YAL059W	YAL059W_mRNA	YAL059W	ECM1	I				
YOR034C-A	YOR034C-A_mRNA	YOR034C-A		XV				
YLR431C	YLR431C_mRNA	YLR431C	ATG23	XII				
YPR089W	YPR089W_mRNA	YPR089W		XVI				
YMR076C	YMR076C_mRNA	YMR076C	PDS5	XIII				
YOL031C	YOL031C_mRNA	YOL031C	SIL1	XV				
YCL057C-A	YCL057C-A_mRNA	YCL057C-A		III				
YGL038C	YGL038C_mRNA	YGL038C	OCH1	VII	YJR075W	HOC1	YJR075W	X
YFR001W	YFR001W_mRNA	YFR001W	LOC1	VI				
YDR135C	YDR135C_mRNA	YDR135C	YCF1	IV	YLL015W	BPT1	YLL015W	XII
YDR135C	YDR135C_mRNA	YDR135C	YCF1	IV	YLL048C	YBT1	YLL048C	XII
YDR135C	YDR135C_mRNA	YDR135C	YCF1	IV	YKR104W		YKR104W	XI
YDR135C	YDR135C_mRNA	YDR135C	YCF1	IV	YKR103W	NFT1	YKR103W	XI
YDR135C	YDR135C_mRNA	YDR135C	YCF1	IV	YHL035C	VMR1	YHL035C	VIII
YPR039W	YPR039W_mRNA	YPR039W		XVI				
YBL026W	YBL026W_mRNA	YBL026W	LSM2	II				
YLR356W	YLR356W_mRNA	YLR356W	ATG33	XII	YGR049W	SCM4	YGR049W	VII
YPR028W	YPR028W_mRNA	YPR028W	YOP1	XVI				
YOR054C	YOR054C_mRNA	YOR054C	VHS3	XV	YKL088W	CAB3	YKL088W	XI
YOR054C	YOR054C_mRNA	YOR054C	VHS3	XV	YKR072C	SIS2	YKR072C	XI
YBL040C	YBL040C_mRNA	YBL040C	ERD2	II				
YKR071C	YKR071C_mRNA	YKR071C	DRE2	XI				
YOR322C	YOR322C_mRNA	YOR322C	LDB19	XV				
YER169W	YER169W_mRNA	YER169W	RPH1	V				
YMR181C	YMR181C_mRNA	YMR181C		XIII	YPL229W		YPL229W	XVI
YML080W	YML080W_mRNA	YML080W	DUS1	XIII	YNR015W	SMM1	YNR015W	XIV
YML080W	YML080W_mRNA	YML080W	DUS1	XIII	YLR405W	DUS4	YLR405W	XII
YML080W	YML080W_mRNA	YML080W	DUS1	XIII	YLR401C	DUS3	YLR401C	XII
YLR010C	YLR010C_mRNA	YLR010C	TEN1	XII				
YMR194C-B	YMR194C-B_mRNA	YMR194C-B	CMC4	XIII				
YLR307W	YLR307W_mRNA	YLR307W	CDA1	XII	YLR308W	CDA2	YLR308W	XII
YGL061C	YGL061C_mRNA	YGL061C	DUO1	VII				
YOL044W	YOL044W_mRNA	YOL044W	PEX15	XV				
YGR083C	YGR083C_mRNA	YGR083C	GCD2	VII	YPR118W	MRI1	YPR118W	XVI
YGR083C	YGR083C_mRNA	YGR083C	GCD2	VII	YLR291C	GCD7	YLR291C	XII
YGR083C	YGR083C_mRNA	YGR083C	GCD2	VII	YKR026C	GCN3	YKR026C	XI
YMR140W	YMR140W_mRNA	YMR140W	SIP5	XIII				
NME1	NME1_snoRNA			XIV				
YHR196W	YHR196W_mRNA	YHR196W	UTP9	VIII				
YPL103C	YPL103C_mRNA	YPL103C	FMP30	XVI				
YBR165W	YBR165W_mRNA	YBR165W	UBS1	II				
YMR058W	YMR058W_mRNA	YMR058W	FET3	XIII	YDR506C	GMC1	YDR506C	IV
YGL219C	YGL219C_mRNA	YGL219C	MDM34	VII				
tY(GUA)Q	tY(GUA)Q_tRNA			Mito				
YAL067C	YAL067C_mRNA	YAL067C	SEO1	I				
YMR295C	YMR295C_mRNA	YMR295C		XIII	YGR273C		YGR273C	VII
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YJL219W	HXT9	YJL219W	X
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YJL214W	HXT8	YJL214W	X
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YDR343C	HXT6	YDR343C	IV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YMR011W	HXT2	YMR011W	XIII
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YHR092C	HXT4	YHR092C	VIII
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YFL011W	HXT10	YFL011W	VI
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YDR342C	HXT7	YDR342C	IV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YHR096C	HXT5	YHR096C	VIII
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YHR094C	HXT1	YHR094C	VIII
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YDR345C	HXT3	YDR345C	IV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YDL245C	HXT15	YDL245C	IV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YEL069C	HXT13	YEL069C	V
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YNR072W	HXT17	YNR072W	XIV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YLR081W	GAL2	YLR081W	XII
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YJR158W	HXT16	YJR158W	X
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YDR497C	ITR1	YDR497C	IV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YOL103W	ITR2	YOL103W	XV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YDR387C	CIN10	YDR387C	IV
YOL156W	YOL156W_mRNA	YOL156W	HXT11	XV	YBR241C		YBR241C	II
