GENE_id	mapped_id	ENSG	chr	GeneStart	mu	pLI	loeuf	zscore_mis	zscore_syn	mmdg	cmdg	non_mdg	partition	any_disease	target
ENSG00000138346	7517	ENSG00000138346	10	68414064.0	9.259e-07	6.8618e-27	1.115	1.224	1.3674	1.0	0.0	0.0	3	1.0	1
ENSG00000138347	7518	ENSG00000138347	10	68087897.0	1.6353e-06	1.1317e-05	0.596	1.1815	0.12252	1.0	0.0	0.0	1	1.0	1
ENSG00000138356	7519	ENSG00000138356	2	200586014.0	1.4787e-06	6.5603e-31	1.009	0.78272	1.183	0.0	0.0	0.0	10	0.0	0
ENSG00000138363	7520	ENSG00000138363	2	215311956.0	9.9114e-07	4.8854e-17	1.044	-0.26716	0.099457	1.0	0.0	0.0	10	1.0	1
ENSG00000138375	7521	ENSG00000138375	2	216412383.0	7.6458e-07	5.0365e-12	0.795	1.7809	1.2961	1.0	0.0	0.0	2	1.0	1
ENSG00000138376	7522	ENSG00000138376	2	214725646.0	1.082e-06	1.1813e-19	1.087	-0.16636	-1.0676	0.0	1.0	0.0	5	1.0	-1
ENSG00000138378	7523	ENSG00000138378	2	191029576.0	8.6923e-07	0.93457	0.503	3.2053	0.59407	1.0	1.0	0.0	9	2.0	1
ENSG00000138379	7524	ENSG00000138379	2	190055700.0	5.0375e-07	0.83074	0.571	1.1959	-0.15915	1.0	0.0	0.0	5	1.0	1
ENSG00000138380	7525	ENSG00000138380	2	202912214.0	4.3006e-07	5.994e-06	0.782	1.1749	1.0203	0.0	0.0	0.0	9	0.0	0
ENSG00000138381	7526	ENSG00000138381	2	189661385.0	8.2252e-07	1.6025e-09	0.939	1.0933	0.68705	0.0	0.0	0.0	5	0.0	0
ENSG00000138382	7527	ENSG00000138382	2	169810081.0	2.845e-07	7.0183e-09	1.798	0.5096	-0.083635	1.0	0.0	0.0	6	1.0	1
ENSG00000138385	7528	ENSG00000138385	2	169791933.0	3.6814e-07	0.99973	0.405	2.761	2.0809	0.0	0.0	0.0	7	0.0	0
ENSG00000138386	7529	ENSG00000138386	2	190646746.0	5.6223e-07	0.06392	0.653	1.6701	0.7586	0.0	0.0	0.0	5	0.0	0
ENSG00000138395	7530	ENSG00000138395	2	201790461.0	5.1329e-07	5.4428e-19	1.291	0.16853	0.23648	0.0	0.0	0.0	2	0.0	0
ENSG00000138398	7531	ENSG00000138398	2	169584342.0	1.2393e-06	0.99624	0.472	1.6215	-0.77034	0.0	0.0	0.0	3	0.0	0
ENSG00000138399	7532	ENSG00000138399	2	169528508.0	1.0094e-06	4.7494e-12	1.008	0.91551	0.51353	0.0	0.0	0.0	2	0.0	0
ENSG00000138400	7533	ENSG00000138400	2	206737763.0	4.4781e-07	2.0742e-13	1.125	1.0146	-0.098983	0.0	0.0	0.0	3	0.0	0
ENSG00000138411	7534	ENSG00000138411	2	196189099.0	1.4589e-06	0.85881	0.498	3.6566	1.4349	1.0	0.0	0.0	1	1.0	1
ENSG00000138413	7535	ENSG00000138413	2	208236229.0	6.552e-07	9.2299e-05	0.829	1.821	1.313	0.0	0.0	0.0	2	0.0	0
ENSG00000138430	7536	ENSG00000138430	2	174072447.0	4.9404e-07	0.98202	0.494	1.7533	0.3842	0.0	0.0	0.0	3	0.0	0
ENSG00000138433	7537	ENSG00000138433	2	174348022.0	5.8443e-07	0.0041961	0.971	1.2537	-0.52526	0.0	0.0	0.0	5	0.0	0
ENSG00000138434	7538	ENSG00000138434	2	181891730.0	9.7531e-07	1.3766e-06	0.637	-0.010525	0.7104	0.0	0.0	0.0	10	0.0	0
ENSG00000138435	7539	ENSG00000138435	2	174747592.0	6.8194e-07	5.0496e-09	0.943	1.6855	0.26503	1.0	0.0	0.0	5	1.0	1
ENSG00000138439	7540	ENSG00000138439	2	202634969.0	1.0859e-06	0.0012107	0.764	0.11071	-1.8345	0.0	0.0	0.0	6	0.0	0
ENSG00000138442	7541	ENSG00000138442	2	202874261.0	5.9244e-07	5.1653e-08	0.902	0.54319	0.85843	0.0	0.0	0.0	8	0.0	0
ENSG00000138443	7542	ENSG00000138443	2	203328280.0	6.8751e-07	0.44932	0.585	1.8219	0.80216	0.0	0.0	0.0	2	0.0	0
ENSG00000138448	7543	ENSG00000138448	2	186590010.0	1.0693e-06	9.6626e-10	0.807	1.3825	-0.090957	0.0	0.0	0.0	9	0.0	0
ENSG00000138449	7544	ENSG00000138449	2	189560590.0	1.0885e-06	0.999	0.445	2.5155	0.71154	1.0	0.0	0.0	4	1.0	1
ENSG00000138459	7545	ENSG00000138459	3	112561709.0	4.3824e-07	1.9182e-05	0.965	0.0729	-0.19677	0.0	0.0	0.0	9	0.0	0
ENSG00000138463	7546	ENSG00000138463	3	122795069.0	4.9489e-07	7.6301e-07	0.94	0.97727	-0.83254	0.0	0.0	0.0	1	0.0	0
ENSG00000138468	7547	ENSG00000138468	3	101324205.0	9.0703e-07	0.96936	0.503	1.8503	1.2617	0.0	0.0	0.0	5	0.0	0
ENSG00000138472	7548	ENSG00000138472	3	108907792.0	1.1382e-07	0.011919	1.515	-0.42802	0.81176	0.0	0.0	0.0	2	0.0	0
ENSG00000138483	7549	ENSG00000138483	3	107377439.0	1.6401e-07	0.00014789	1.573	0.57347	0.43981	0.0	0.0	0.0	3	0.0	0
ENSG00000138495	7550	ENSG00000138495	3	119654513.0	5.5475e-08	0.41926	1.328	-0.012808	0.17309	0.0	0.0	0.0	6	0.0	0
ENSG00000138496	7551	ENSG00000138496	3	122527924.0	6.1172e-07	9.0986e-10	0.821	2.4856	1.2534	0.0	0.0	0.0	6	0.0	0
ENSG00000138587	7552	ENSG00000138587	15	56421544.0	7.2906e-07	5.9763e-16	1.033	-0.29996	-0.41903	1.0	0.0	0.0	8	1.0	1
ENSG00000138592	7553	ENSG00000138592	15	50424380.0	1.0563e-06	1.0	0.28	2.9342	1.586	0.0	0.0	0.0	8	0.0	0
ENSG00000138593	7554	ENSG00000138593	15	48988476.0	1.325e-06	0.98207	0.483	2.0834	-0.012877	0.0	0.0	0.0	9	0.0	0
ENSG00000138594	7555	ENSG00000138594	15	51829628.0	4.1848e-07	0.010555	0.768	0.81686	0.12315	0.0	0.0	0.0	4	0.0	0
ENSG00000138600	7556	ENSG00000138600	15	50702266.0	1.5182e-07	0.020326	1.074	0.038041	-0.3604	1.0	0.0	0.0	6	1.0	1
ENSG00000138604	7557	ENSG00000138604	15	69160584.0	5.772e-07	0.96518	0.515	3.0098	1.3345	0.0	0.0	0.0	9	0.0	0
ENSG00000138606	7558	ENSG00000138606	15	45167214.0	5.3738e-07	6.8301e-08	1.029	0.79262	0.94403	0.0	0.0	0.0	10	0.0	0
ENSG00000138613	7559	ENSG00000138613	15	63276018.0	5.7641e-07	2.5362e-10	1.327	0.34319	-0.63176	0.0	0.0	0.0	4	0.0	0
ENSG00000138614	7560	ENSG00000138614	15	65578753.0	8.4121e-07	0.10653	0.62	2.0082	1.5288	0.0	0.0	0.0	7	0.0	0
ENSG00000138615	7561	ENSG00000138615	15	65194760.0	1.4226e-06	2.3702e-22	1.077	1.0646	1.8313	0.0	1.0	0.0	10	1.0	-1
ENSG00000138617	7562	ENSG00000138617	15	65234460.0	7.2562e-07	4.8641e-10	1.185	-0.23059	0.49069	0.0	0.0	0.0	2	0.0	0
ENSG00000138621	7563	ENSG00000138621	15	75023586.0	2.4765e-07	1.0274e-06	1.319	0.74667	0.93624	0.0	0.0	0.0	1	0.0	0
ENSG00000138622	7564	ENSG00000138622	15	73319859.0	8.8597e-07	0.14903	0.571	1.2903	-1.9582	1.0	1.0	0.0	9	2.0	1
ENSG00000138623	7565	ENSG00000138623	15	74409289.0	7.1055e-07	0.99937	0.447	1.6348	-0.099472	1.0	1.0	0.0	3	2.0	1
ENSG00000138629	7566	ENSG00000138629	15	74445977.0	5.7056e-07	0.0017422	0.751	1.3746	1.3202	0.0	0.0	0.0	8	0.0	0
ENSG00000138639	7567	ENSG00000138639	4	85475150.0	1.3292e-06	3.1621e-10	0.797	0.37425	-0.09853	0.0	0.0	0.0	8	0.0	0
ENSG00000138640	7568	ENSG00000138640	4	88725955.0	1.2378e-06	6.4372e-10	0.746	1.6327	0.32017	0.0	0.0	0.0	6	0.0	0
ENSG00000138641	7569	ENSG00000138641	4	88592434.0	5.5122e-07	0.99978	0.439	4.3584	1.1082	0.0	0.0	0.0	4	0.0	0
ENSG00000138642	7570	ENSG00000138642	4	88378739.0	7.2291e-07	1.2455000000000001e-25	1.318	0.74675	0.18703	0.0	0.0	0.0	1	0.0	0
ENSG00000138646	7571	ENSG00000138646	4	88457119.0	4.4627e-07	2.7734e-11	0.929	-0.64239	-1.3675	0.0	0.0	0.0	2	0.0	0
ENSG00000138650	7572	ENSG00000138650	4	133149294.0	6.8658e-07	1.0	0.297	1.7649	0.18952	0.0	0.0	0.0	9	0.0	0
ENSG00000138653	7573	ENSG00000138653	4	114827763.0	1.1722e-06	2.8964e-09	0.773	0.99963	-0.21891	0.0	0.0	0.0	2	0.0	0
ENSG00000138658	7574	ENSG00000138658	4	112539333.0	1.1796e-06	3.9049000000000003e-48	1.105	1.087	0.7796	0.0	0.0	0.0	8	0.0	0
ENSG00000138660	7575	ENSG00000138660	4	112231740.0	4.4439e-07	0.00028404	1.048	0.28881	-0.54612	0.0	0.0	0.0	5	0.0	0
ENSG00000138663	7576	ENSG00000138663	4	83034447.0	5.418e-07	0.99997	0.304	3.2445	-0.27994	0.0	0.0	0.0	9	0.0	0
ENSG00000138668	7577	ENSG00000138668	4	82352498.0	2.5409e-07	0.99998	0.222	2.3768	-0.83375	0.0	0.0	0.0	4	0.0	0
ENSG00000138669	7578	ENSG00000138669	4	81087370.0	6.5202e-07	0.99364	0.479	3.1982	0.089839	1.0	0.0	0.0	6	1.0	1
ENSG00000138670	7579	ENSG00000138670	4	81426393.0	9.0248e-07	0.069272	0.641	1.2326	1.1913	0.0	0.0	0.0	3	0.0	0
ENSG00000138674	7580	ENSG00000138674	4	82818509.0	1.2399e-06	0.023119	0.542	1.9323	1.1966	1.0	0.0	0.0	9	1.0	1
ENSG00000138675	7581	ENSG00000138675	4	80266639.0	2.5742e-07	5.3097e-06	1.418	-0.014249	-1.3051	1.0	0.0	0.0	5	1.0	1
ENSG00000138678	7582	ENSG00000138678	4	83535914.0	8.9729e-07	4.7006e-16	1.153	0.52878	0.1664	0.0	0.0	0.0	5	0.0	0
ENSG00000138684	7583	ENSG00000138684	4	122610108.0	1.9371e-07	0.98557	0.45	1.6323	1.903	1.0	0.0	0.0	9	1.0	1
ENSG00000138685	7584	ENSG00000138685	4	122826682.0	4.4281e-07	0.011855	1.164	1.0959	-0.53836	0.0	0.0	0.0	7	0.0	0
ENSG00000138686	7585	ENSG00000138686	4	121824329.0	5.7341e-07	8.5502e-07	0.701	1.7963	2.0285	1.0	0.0	0.0	6	1.0	1
ENSG00000138688	7586	ENSG00000138688	4	122152331.0	2.5166e-06	2.8317000000000003e-25	0.579	7.6887	2.3668	1.0	0.0	0.0	8	1.0	1
ENSG00000138696	7587	ENSG00000138696	4	94757955.0	6.2928e-07	1.0	0.331	1.2676	-0.73983	1.0	0.0	0.0	1	1.0	1
ENSG00000138698	7588	ENSG00000138698	4	98261384.0	7.5292e-07	0.00052151	0.655	0.70452	0.71629	1.0	0.0	0.0	3	1.0	1
ENSG00000138709	7589	ENSG00000138709	4	128061286.0	1.4186e-06	7.7647e-14	0.935	0.97685	0.65048	0.0	0.0	0.0	4	0.0	0
ENSG00000138722	7590	ENSG00000138722	4	89879532.0	8.9977e-07	1.6723e-23	1.016	-0.91179	-0.92834	0.0	0.0	0.0	9	0.0	0
ENSG00000138735	7591	ENSG00000138735	4	119494397.0	4.7416e-07	0.0064875	0.704	1.5493	1.1112	0.0	0.0	0.0	9	0.0	0
ENSG00000138738	7592	ENSG00000138738	4	120684919.0	1.0157e-06	3.7521e-12	0.899	1.2589	0.15054	1.0	0.0	0.0	3	1.0	1
ENSG00000138741	7593	ENSG00000138741	4	121874481.0	1.0798e-06	3.4207e-09	0.751	3.1086	0.7666	1.0	0.0	0.0	7	1.0	1
ENSG00000138744	7594	ENSG00000138744	4	75913660.0	6.57e-07	1.1687e-10	1.14	0.039701	0.12919	0.0	0.0	0.0	8	0.0	0
ENSG00000138750	7595	ENSG00000138750	4	76107562.0	8.1618e-07	0.27619	0.611	1.6561	0.53894	1.0	0.0	0.0	10	1.0	1
ENSG00000138755	7596	ENSG00000138755	4	76001275.0	1.3565e-07	0.020283	1.359	0.42801	0.24879	0.0	0.0	0.0	10	0.0	0
ENSG00000138756	7597	ENSG00000138756	4	78776342.0	7.8018e-07	3.0745e-10	0.768	0.4489	0.24856	0.0	0.0	0.0	7	0.0	0
ENSG00000138757	7598	ENSG00000138757	4	75641849.0	4.1355e-07	0.083913	1.031	2.3979	0.40073	0.0	0.0	0.0	5	0.0	0
ENSG00000138758	7599	ENSG00000138758	4	76949751.0	8.2398e-07	0.017516	0.654	2.5359	0.75963	0.0	0.0	0.0	10	0.0	0
ENSG00000138759	7600	ENSG00000138759	4	78057323.0	2.2726e-06	6.835799999999999e-52	0.729	1.4453	1.5077	1.0	0.0	0.0	2	1.0	1
ENSG00000138760	7601	ENSG00000138760	4	76158737.0	6.7897e-07	0.0028612	0.683	1.6403	0.84096	1.0	0.0	0.0	1	1.0	1
ENSG00000138764	7602	ENSG00000138764	4	77157207.0	3.9904e-07	0.57343	0.638	1.0897	-0.32017	0.0	0.0	0.0	2	0.0	0
ENSG00000138767	7603	ENSG00000138767	4	77713387.0	5.0869e-07	1.0	0.169	5.6851	1.6121	0.0	0.0	0.0	4	0.0	0
ENSG00000138768	7604	ENSG00000138768	4	75724577.0	9.6116e-07	2.5227e-07	0.649	1.354	-0.51917	0.0	0.0	0.0	6	0.0	0
ENSG00000138769	7605	ENSG00000138769	4	75576496.0	7.1429e-07	5.5575e-10	1.223	0.41554	0.98155	0.0	0.0	0.0	4	0.0	0
ENSG00000138771	7606	ENSG00000138771	4	76435229.0	1.9029e-06	0.99977	0.448	0.8748	0.051565	0.0	0.0	0.0	8	0.0	0
ENSG00000138772	7607	ENSG00000138772	4	78551747.0	4.285e-07	2.0991e-05	1.244	0.2345	0.44067	0.0	0.0	0.0	6	0.0	0
ENSG00000138777	7608	ENSG00000138777	4	105369077.0	2.2804e-07	1.4061e-09	1.324	-0.42341	0.18535	1.0	0.0	0.0	5	1.0	1
ENSG00000138778	7609	ENSG00000138778	4	103105349.0	1.0991e-06	0.99958	0.451	1.8159	0.28117	1.0	0.0	0.0	2	1.0	1
ENSG00000138780	7610	ENSG00000138780	4	105708778.0	8.0084e-07	2.1755e-06	0.83	0.52881	-0.054821	0.0	0.0	0.0	7	0.0	0
ENSG00000138785	7611	ENSG00000138785	4	105682627.0	5.096e-07	0.93934	0.532	1.7414	-0.15931	0.0	0.0	0.0	6	0.0	0
ENSG00000138792	7612	ENSG00000138792	4	110365733.0	9.8812e-07	5.6977000000000005e-25	1.026	0.09047	0.42069	0.0	0.0	0.0	3	0.0	0
ENSG00000138794	7613	ENSG00000138794	4	109688622.0	3.9465e-07	7.9741e-05	0.953	0.75485	0.11448	0.0	0.0	0.0	8	0.0	0
ENSG00000138795	7614	ENSG00000138795	4	108047545.0	4.3343e-07	0.99641	0.459	2.1888	0.4635	0.0	0.0	0.0	2	0.0	0
ENSG00000138796	7615	ENSG00000138796	4	107989714.0	3.5044e-07	0.0050647	1.09	1.0824	0.18938	1.0	0.0	0.0	10	1.0	1
ENSG00000138798	7616	ENSG00000138798	4	109912883.0	1.6715e-06	1.3128e-17	0.741	2.2238	0.80806	1.0	0.0	0.0	4	1.0	1
ENSG00000138801	7617	ENSG00000138801	4	107590276.0	9.0932e-07	4.8893e-10	0.984	1.8439	0.053352	0.0	0.0	0.0	1	0.0	0
ENSG00000138802	7618	ENSG00000138802	4	109433772.0	8.5587e-07	0.99965	0.442	0.66518	-0.33936	0.0	0.0	0.0	6	0.0	0
ENSG00000138813	7619	ENSG00000138813	4	99511012.0	2.7785e-07	1.4742e-05	1.131	0.35398	0.34317	0.0	0.0	0.0	1	0.0	0
ENSG00000138814	7620	ENSG00000138814	4	101023409.0	7.5474e-07	1.0	0.243	4.5031	0.096954	1.0	0.0	0.0	7	1.0	1
ENSG00000138821	7621	ENSG00000138821	4	102251080.0	4.9017e-07	0.62115	0.602	1.1838	-0.33104	1.0	0.0	0.0	8	1.0	1
ENSG00000138823	7622	ENSG00000138823	4	99564081.0	8.8915e-07	6.7227e-07	0.672	1.9465	1.5328	1.0	0.0	0.0	6	1.0	1
ENSG00000138829	7623	ENSG00000138829	5	128257909.0	1.8007e-06	1.0	0.312	3.2951	0.022749	1.0	0.0	0.0	4	1.0	1
ENSG00000138834	7624	ENSG00000138834	16	1706166.0	1.4784e-06	1.0	0.407	3.4325	-2.2631	1.0	0.0	0.0	7	1.0	1
ENSG00000138835	7625	ENSG00000138835	9	113444731.0	1.1654e-06	2.6852e-09	0.666	1.5788	0.89945	0.0	0.0	0.0	7	0.0	0
ENSG00000138867	7626	ENSG00000138867	22	24540423.0	5.0807e-07	0.00027803	0.995	0.4296	-0.40936	0.0	0.0	0.0	10	0.0	0
ENSG00000138892	7627	ENSG00000138892	22	50018575.0	7.5719e-07	1.1099e-18	1.192	0.50522	-0.17983	0.0	0.0	0.0	1	0.0	0
ENSG00000138942	7628	ENSG00000138942	22	31160182.0	2.9365e-07	0.043356	1.049	0.89073	0.63858	0.0	0.0	0.0	3	0.0	0
ENSG00000138944	7629	ENSG00000138944	22	44243665.0	4.395e-07	0.42923	0.684	0.825	0.12065	0.0	0.0	0.0	4	0.0	0
ENSG00000138964	7630	ENSG00000138964	22	44172956.0	7.0243e-07	5.0676e-10	1.037	0.30655	0.55363	0.0	0.0	0.0	3	0.0	0
ENSG00000139044	7631	ENSG00000139044	12	459939.0	1.9138e-06	2.2009e-20	0.835	1.5474	-0.062983	0.0	0.0	0.0	7	0.0	0
ENSG00000139053	7632	ENSG00000139053	12	14973042.0	5.0834e-08	0.005109	1.904	0.31965	0.3321	1.0	0.0	0.0	2	1.0	1
ENSG00000139055	7633	ENSG00000139055	12	14914039.0	2.1366e-07	3.8588e-06	1.072	-0.3622	-1.6297	0.0	0.0	0.0	2	0.0	0
ENSG00000139083	7634	ENSG00000139083	12	11649674.0	9.7543e-07	0.99891	0.44	2.2005	-0.15881	1.0	0.0	0.0	4	1.0	1
ENSG00000139112	7635	ENSG00000139112	12	10212458.0	1.2002e-07	0.7447	0.738	1.3177	-0.41661	0.0	0.0	0.0	9	0.0	0
ENSG00000139116	7636	ENSG00000139116	12	39293228.0	1.8419e-06	2.8357e-08	0.607	3.1227	0.38831	1.0	0.0	0.0	4	1.0	1
ENSG00000139117	7637	ENSG00000139117	12	38646822.0	3.229e-07	0.004517	0.964	0.49665	-0.85857	0.0	0.0	0.0	2	0.0	0
ENSG00000139131	7638	ENSG00000139131	12	32727490.0	7.5282e-07	6.8516e-11	1.035	0.57218	-0.76618	1.0	0.0	0.0	2	1.0	1
ENSG00000139132	7639	ENSG00000139132	12	32399558.0	1.2186e-06	0.60334	0.518	2.5067	0.37229	1.0	0.0	0.0	10	1.0	1
ENSG00000139133	7640	ENSG00000139133	12	34022468.0	2.7113e-07	5.8848e-06	0.901	1.1777	0.70363	0.0	0.0	0.0	1	0.0	0
ENSG00000139144	7641	ENSG00000139144	12	18242961.0	5.1709e-07	4.0809e-17	1.233	-0.73699	0.54525	0.0	0.0	0.0	1	0.0	0
ENSG00000139146	7642	ENSG00000139146	12	31280584.0	4.1437e-07	0.99315	0.414	2.7068	0.7411	0.0	0.0	0.0	2	0.0	0
ENSG00000139151	7643	ENSG00000139151	12	18683169.0	8.0954e-07	2.5637e-14	0.965	-0.38334	-0.37846	1.0	0.0	0.0	5	1.0	1
ENSG00000139154	7644	ENSG00000139154	12	19404045.0	4.804e-07	0.9868	0.461	-0.66969	-3.1671	0.0	0.0	0.0	4	0.0	0
ENSG00000139155	7645	ENSG00000139155	12	20695332.0	6.7011e-07	7.6069e-22	1.151	-0.92825	-0.46386	0.0	0.0	0.0	5	0.0	0
ENSG00000139160	7646	ENSG00000139160	12	31647160.0	4.7321e-07	0.00010064	1.026	0.57386	1.5573	0.0	0.0	0.0	5	0.0	0
ENSG00000139163	7647	ENSG00000139163	12	22625075.0	3.7442e-07	0.99938	0.369	1.6046	0.20677	0.0	0.0	0.0	5	0.0	0
ENSG00000139168	7648	ENSG00000139168	12	42312086.0	5.1186e-07	6.8985e-05	1.057	1.4269	0.37823	0.0	0.0	0.0	1	0.0	0
ENSG00000139173	7649	ENSG00000139173	12	43835967.0	6.5649e-07	0.027093	0.67	1.5119	0.20925	0.0	0.0	0.0	5	0.0	0
ENSG00000139174	7650	ENSG00000139174	12	42456757.0	1.0188e-06	1.0	0.279	2.8992	1.2093	1.0	0.0	0.0	6	1.0	1
ENSG00000139178	7651	ENSG00000139178	12	7089587.0	3.5092e-07	7.506e-10	1.205	1.1518	0.35957	0.0	0.0	0.0	1	0.0	0
ENSG00000139180	7652	ENSG00000139180	12	4649095.0	7.5382e-07	0.003121	0.783	0.65922	0.087936	1.0	0.0	0.0	8	1.0	1
ENSG00000139182	7653	ENSG00000139182	12	7129698.0	1.0295e-06	0.86415	0.508	2.1241	0.74816	0.0	0.0	0.0	3	0.0	0
ENSG00000139187	7654	ENSG00000139187	12	8950044.0	2.0762e-07	0.00083036	1.253	1.2206	0.68397	0.0	0.0	0.0	4	0.0	0
ENSG00000139190	7655	ENSG00000139190	12	6462237.0	4.8765e-07	0.00015246	1.282	1.0875	1.1819	1.0	0.0	0.0	5	1.0	1
ENSG00000139192	7656	ENSG00000139192	12	6451690.0	1.1784e-06	9.7313e-09	0.995	1.1268	0.53704	0.0	0.0	0.0	8	0.0	0
ENSG00000139193	7657	ENSG00000139193	12	6444955.0	4.2623e-07	0.00016116	0.946	0.88168	-0.66511	1.0	0.0	0.0	4	1.0	1
ENSG00000139194	7658	ENSG00000139194	12	7115736.0	4.8066e-07	0.0001789	1.259	-0.13003	0.49212	0.0	0.0	0.0	2	0.0	0
ENSG00000139197	7659	ENSG00000139197	12	7188685.0	1.216e-06	2.1956e-09	0.768	1.8256	1.102	1.0	0.0	0.0	7	1.0	1
ENSG00000139200	7660	ENSG00000139200	12	6693791.0	8.5741e-07	0.00069196	1.025	0.069891	-0.60488	0.0	0.0	0.0	7	0.0	0
ENSG00000139209	7661	ENSG00000139209	12	46764761.0	9.1245e-07	0.96473	0.509	2.3329	0.31088	0.0	0.0	0.0	1	0.0	0
ENSG00000139211	7662	ENSG00000139211	12	47075707.0	2.0201e-07	0.00011286	0.97	1.5923	0.17758	0.0	0.0	0.0	2	0.0	0
ENSG00000139218	7663	ENSG00000139218	12	45919131.0	1.2927e-06	1.0	0.412	1.3557	1.1624	0.0	0.0	0.0	8	0.0	0
ENSG00000139219	7664	ENSG00000139219	12	47972967.0	1.6871e-06	1.0	0.183	5.3873	0.32968	1.0	0.0	0.0	1	1.0	1
ENSG00000139220	7665	ENSG00000139220	12	81257975.0	1.4528e-06	1.0	0.362	3.1945	-1.2939	0.0	0.0	0.0	6	0.0	0
ENSG00000139223	7666	ENSG00000139223	12	48472559.0	7.0005e-08	0.015664	1.433	-0.25141	-0.43011	0.0	0.0	0.0	6	0.0	0
ENSG00000139233	7667	ENSG00000139233	12	66116555.0	2.2298e-07	0.19202	1.076	0.34358	0.80135	0.0	0.0	0.0	10	0.0	0
ENSG00000139263	7668	ENSG00000139263	12	58872149.0	8.1876e-07	1.3992e-15	0.805	1.4792	0.24157	0.0	0.0	0.0	7	0.0	0
ENSG00000139266	7669	ENSG00000139266	12	57755103.0	4.4949e-07	0.0015588	0.874	0.041711	-1.2249	0.0	0.0	0.0	2	0.0	0
ENSG00000139269	7670	ENSG00000139269	12	57452323.0	5.7276e-07	0.00012211	0.926	1.0099	0.10676	0.0	0.0	0.0	1	0.0	0
ENSG00000139278	7671	ENSG00000139278	12	75480753.0	3.9512e-07	0.00027143	1.31	0.86589	0.47466	0.0	0.0	0.0	3	0.0	0
ENSG00000139287	7672	ENSG00000139287	12	71938845.0	1.1042e-06	0.72159	0.547	1.4394	0.10964	0.0	1.0	0.0	9	1.0	-1
ENSG00000139289	7673	ENSG00000139289	12	76025447.0	2.1264e-07	1.5113e-08	1.409	-1.3235	-1.8376	0.0	0.0	0.0	5	0.0	0
ENSG00000139291	7674	ENSG00000139291	12	71686082.0	4.6287e-07	6.4877e-05	0.929	0.28767	0.085422	0.0	0.0	0.0	5	0.0	0
ENSG00000139292	7675	ENSG00000139292	12	71439798.0	4.2068e-07	0.0010146	0.739	0.63088	0.53496	0.0	0.0	0.0	2	0.0	0
ENSG00000139304	7676	ENSG00000139304	12	80402178.0	1.7362e-06	9.7609e-48	0.941	-0.21493	0.17913	1.0	0.0	0.0	7	1.0	1
ENSG00000139318	7677	ENSG00000139318	12	89347235.0	2.9792e-07	0.99379	0.45	1.0269	-1.0739	1.0	0.0	0.0	3	1.0	1
ENSG00000139323	7678	ENSG00000139323	12	89419718.0	6.5676e-07	2.3222e-07	0.967	0.31956	0.54236	1.0	0.0	0.0	4	1.0	1
ENSG00000139324	7679	ENSG00000139324	12	88142296.0	9.9535e-07	1.0951e-06	0.721	2.0602	0.90416	1.0	0.0	0.0	1	1.0	1
ENSG00000139329	7680	ENSG00000139329	12	91102629.0	1.5607e-07	0.0025063	1.023	1.6049	-0.4053	0.0	0.0	0.0	2	0.0	0
ENSG00000139330	7681	ENSG00000139330	12	91050491.0	4.6997e-07	2.7143e-08	1.284	-0.086142	-0.33601	1.0	0.0	0.0	6	1.0	1
ENSG00000139343	7682	ENSG00000139343	12	95858952.0	6.6653e-08	0.4903	1.174	1.1835	0.35958	0.0	0.0	0.0	8	0.0	0
ENSG00000139344	7683	ENSG00000139344	12	95943331.0	6.192e-07	2.3957e-13	1.381	-0.7416	-0.10028	0.0	0.0	0.0	10	0.0	0
ENSG00000139350	7684	ENSG00000139350	12	96907224.0	4.5542e-07	0.079446	0.842	0.47722	0.23547	0.0	0.0	0.0	5	0.0	0
ENSG00000139351	7685	ENSG00000139351	12	101728648.0	2.8168e-07	2.2031e-06	1.063	0.83231	0.5008	1.0	0.0	0.0	6	1.0	1
ENSG00000139352	7686	ENSG00000139352	12	102957674.0	7.8193e-08	0.95264	0.51	1.6975	0.40783	0.0	0.0	0.0	5	0.0	0
ENSG00000139354	7687	ENSG00000139354	12	100573683.0	1.9292e-07	0.0073346	1.132	0.72326	0.73406	0.0	0.0	0.0	4	0.0	0
ENSG00000139364	7688	ENSG00000139364	12	125186386.0	1.3268e-06	1.0	0.288	2.7991	1.0519	0.0	0.0	0.0	9	0.0	0
ENSG00000139370	7689	ENSG00000139370	12	128793194.0	6.588e-07	3.6039e-05	0.846	-0.93503	-2.2434	0.0	0.0	0.0	1	0.0	0
ENSG00000139372	7690	ENSG00000139372	12	103965822.0	7.5851e-07	5.1537e-05	0.811	2.4962	1.3202	0.0	0.0	0.0	1	0.0	0
ENSG00000139405	7691	ENSG00000139405	12	113185526.0	3.3153e-07	8.2231e-09	1.93	0.7955	0.65495	0.0	0.0	0.0	8	0.0	0
ENSG00000139410	7692	ENSG00000139410	12	113422380.0	3.9823e-07	4.0004e-09	1.248	0.07351	-0.40344	0.0	0.0	0.0	4	0.0	0
ENSG00000139428	7693	ENSG00000139428	12	109553715.0	3.9175e-07	0.00089793	0.874	0.29256	0.10317	1.0	0.0	0.0	9	1.0	1
ENSG00000139433	7694	ENSG00000139433	12	109850945.0	1.8988e-07	2.4955e-05	1.58	0.66581	0.36933	0.0	0.0	0.0	8	0.0	0
