chrom	chromStart	chromEnd	ENSG_ID	geneName	pLI	zscore_mis	zscore_syn	loeuf	missense	synonymous
chr11	56360214	56361288	ENSG00000172487	OR8J1	0.0	-0.8	-1.0	1.91	Missense exp: 149.5, obs: 177, Z = -0.80, o/e = 1.18 (1.05 - 1.34)	Synonymous exp: 58.3, obs: 68, Z = -1.00, o/e = 1.17 (0.96 - 1.43)
chr11	56375623	56376553	ENSG00000172199	OR8U1	0.0	-0.45	-0.08	1.91	Missense exp: 150.6, obs: 166, Z = -0.45, o/e = 1.10 (0.97 - 1.25)	Synonymous exp: 50.3, obs: 51, Z = -0.08, o/e = 1.01 (0.81 - 1.28)
chr11	56462468	56463401	ENSG00000150269	OR5M9	0.0	-1.28	-1.22	1.62	Missense exp: 175.4, obs: 223, Z = -1.28, o/e = 1.27 (1.14 - 1.42)	Synonymous exp: 70.9, obs: 84, Z = -1.22, o/e = 1.18 (0.99 - 1.42)
chr11	56490434	56491370	ENSG00000181371	OR5M8	0.03	-1.48	-1.8	1.37	Missense exp: 174.1, obs: 229, Z = -1.48, o/e = 1.32 (1.18 - 1.47)	Synonymous exp: 66.3, obs: 85, Z = -1.80, o/e = 1.28 (1.07 - 1.53)
chr11	56542339	56543257	ENSG00000255223	OR5M11	0.0	-0.51	-1.56	1.83	Missense exp: 171.1, obs: 190, Z = -0.51, o/e = 1.11 (0.99 - 1.25)	Synonymous exp: 69.5, obs: 86, Z = -1.56, o/e = 1.24 (1.04 - 1.48)
chr11	56576773	56577721	ENSG00000255012	OR5M1	0.0	-0.95	-3.1	1.8	Missense exp: 169.3, obs: 204, Z = -0.95, o/e = 1.21 (1.07 - 1.35)	Synonymous exp: 66.8, obs: 99, Z = -3.10, o/e = 1.48 (1.26 - 1.75)
chr11	56988913	56989843	ENSG00000181273	OR5AK2	0.0	-1.93	-3.23	1.72	Missense exp: 158.7, obs: 227, Z = -1.93, o/e = 1.43 (1.28 - 1.60)	Synonymous exp: 56.2, obs: 87, Z = -3.23, o/e = 1.55 (1.30 - 1.84)
chr11	57181952	57191717	ENSG00000183908	LRRC55	0.04	0.44	-0.91	0.86	Missense exp: 212.0, obs: 194, Z = 0.44, o/e = 0.92 (0.81 - 1.03)	Synonymous exp: 90.0, obs: 101, Z = -0.91, o/e = 1.12 (0.95 - 1.32)
chr11	57233590	57237250	ENSG00000134817	APLNR	0.79	0.8	-2.27	0.5	Missense exp: 251.8, obs: 216, Z = 0.80, o/e = 0.86 (0.77 - 0.96)	Synonymous exp: 107.1, obs: 137, Z = -2.27, o/e = 1.28 (1.11 - 1.47)
chr11	57299643	57322197	ENSG00000149115	TNKS1BP1	0.08	-0.16	0.04	0.38	Missense exp: 977.1, obs: 991, Z = -0.16, o/e = 1.01 (0.96 - 1.07)	Synonymous exp: 408.1, obs: 407, Z = 0.04, o/e = 1.00 (0.92 - 1.08)
chr11	57325987	57335892	ENSG00000149136	SSRP1	1.0	4.04	1.25	0.28	Missense exp: 422.7, obs: 189, Z = 4.04, o/e = 0.45 (0.40 - 0.50)	Synonymous exp: 153.7, obs: 134, Z = 1.25, o/e = 0.87 (0.76 - 1.01)
chr11	57338351	57372396	ENSG00000109991	P2RX3	0.0	1.27	0.34	0.93	Missense exp: 241.6, obs: 186, Z = 1.27, o/e = 0.77 (0.68 - 0.87)	Synonymous exp: 94.2, obs: 90, Z = 0.34, o/e = 0.96 (0.81 - 1.14)
chr11	57376768	57381150	ENSG00000156575	PRG3	0.0	-0.45	-0.74	1.14	Missense exp: 119.1, obs: 133, Z = -0.45, o/e = 1.12 (0.97 - 1.29)	Synonymous exp: 45.6, obs: 52, Z = -0.74, o/e = 1.14 (0.91 - 1.44)
chr11	57386779	57390650	ENSG00000186652	PRG2	0.0	0.31	0.02	1.27	Missense exp: 124.9, obs: 115, Z = 0.31, o/e = 0.92 (0.79 - 1.07)	Synonymous exp: 45.2, obs: 45, Z = 0.02, o/e = 1.00 (0.78 - 1.28)
chr11	57389009	57410113	ENSG00000254979	RP11-872D17.8	0.0	0.35	-0.74	1.86	Missense exp: 123.8, obs: 113, Z = 0.35, o/e = 0.91 (0.78 - 1.07)	Synonymous exp: 51.2, obs: 58, Z = -0.74, o/e = 1.13 (0.92 - 1.41)
chr11	57406953	57426945	ENSG00000134802	SLC43A3	0.0	0.47	0.83	0.86	Missense exp: 282.5, obs: 260, Z = 0.47, o/e = 0.92 (0.83 - 1.02)	Synonymous exp: 116.4, obs: 105, Z = 0.83, o/e = 0.90 (0.77 - 1.06)
chr11	57460527	57477534	ENSG00000186907	RTN4RL2	0.88	2.47	0.95	0.42	Missense exp: 216.2, obs: 114, Z = 2.47, o/e = 0.53 (0.45 - 0.62)	Synonymous exp: 110.7, obs: 98, Z = 0.95, o/e = 0.89 (0.75 - 1.05)
chr11	57484533	57515702	ENSG00000149150	SLC43A1	0.0	1.09	0.69	0.75	Missense exp: 332.9, obs: 277, Z = 1.09, o/e = 0.83 (0.75 - 0.92)	Synonymous exp: 140.4, obs: 130, Z = 0.69, o/e = 0.93 (0.80 - 1.07)
chr11	57528463	57530754	ENSG00000134809	TIMM10	0.0	0.92	-0.2	1.85	Missense exp: 52.9, obs: 34, Z = 0.92, o/e = 0.64 (0.49 - 0.86)	Synonymous exp: 19.9, obs: 21, Z = -0.20, o/e = 1.06 (0.75 - 1.52)
chr11	57551661	57567672	ENSG00000156587	UBE2L6	0.01	0.54	0.23	1.34	Missense exp: 97.1, obs: 82, Z = 0.54, o/e = 0.84 (0.71 - 1.01)	Synonymous exp: 42.9, obs: 41, Z = 0.23, o/e = 0.96 (0.74 - 1.24)
chr11	57597684	57614848	ENSG00000149131	SERPING1	0.96	1.06	-0.19	0.32	Missense exp: 261.2, obs: 213, Z = 1.06, o/e = 0.82 (0.73 - 0.91)	Synonymous exp: 108.5, obs: 111, Z = -0.19, o/e = 1.02 (0.88 - 1.20)
chr11	57645087	57649944	ENSG00000166793	YPEL4	0.2	1.33	0.76	0.94	Missense exp: 69.0, obs: 38, Z = 1.33, o/e = 0.55 (0.42 - 0.72)	Synonymous exp: 25.9, obs: 21, Z = 0.76, o/e = 0.81 (0.57 - 1.17)
chr11	57657761	57661865	ENSG00000172409	CLP1	0.2	2.25	1.36	0.59	Missense exp: 252.8, obs: 152, Z = 2.25, o/e = 0.60 (0.53 - 0.69)	Synonymous exp: 93.7, obs: 77, Z = 1.36, o/e = 0.82 (0.68 - 0.99)
chr11	57668113	57701182	ENSG00000156599	ZDHHC5	1.0	1.85	0.02	0.09	Missense exp: 437.9, obs: 329, Z = 1.85, o/e = 0.75 (0.69 - 0.82)	Synonymous exp: 162.3, obs: 162, Z = 0.02, o/e = 1.00 (0.88 - 1.14)
chr11	57703713	57712215	ENSG00000156603	MED19	0.78	0.77	0.38	0.59	Missense exp: 104.2, obs: 82, Z = 0.77, o/e = 0.79 (0.66 - 0.95)	Synonymous exp: 39.0, obs: 36, Z = 0.38, o/e = 0.92 (0.71 - 1.22)
chr11	57712592	57740973	ENSG00000213593	TMX2	0.65	0.22	-1.87	0.47	Missense exp: 172.1, obs: 164, Z = 0.22, o/e = 0.95 (0.84 - 1.08)	Synonymous exp: 63.9, obs: 83, Z = -1.87, o/e = 1.30 (1.09 - 1.56)
chr11	57741571	57742657	ENSG00000211450	C11orf31	0.0	-0.93	-0.62	1.86	Missense exp: 58.0, obs: 78, Z = -0.93, o/e = 1.34 (1.12 - 1.62)	Synonymous exp: 26.0, obs: 30, Z = -0.62, o/e = 1.16 (0.86 - 1.56)
chr11	57743513	57751819	ENSG00000233436	BTBD18	1.0	1.65	2.15	0.21	Missense exp: 369.2, obs: 280, Z = 1.65, o/e = 0.76 (0.69 - 0.84)	Synonymous exp: 140.4, obs: 108, Z = 2.15, o/e = 0.77 (0.66 - 0.90)
chr11	57761801	57819540	ENSG00000198561	CTNND1	1.0	2.08	2.19	0.18	Missense exp: 571.7, obs: 432, Z = 2.08, o/e = 0.76 (0.70 - 0.82)	Synonymous exp: 199.3, obs: 160, Z = 2.19, o/e = 0.80 (0.70 - 0.92)
chr11	58023880	58181616	ENSG00000186509	OR9Q1	0.0	-0.22	0.01	1.63	Missense exp: 172.8, obs: 181, Z = -0.22, o/e = 1.05 (0.93 - 1.19)	Synonymous exp: 70.1, obs: 70, Z = 0.01, o/e = 1.00 (0.82 - 1.22)
chr11	58030952	58031906	ENSG00000172381	OR6Q1	0.0	-0.25	-0.31	1.44	Missense exp: 163.1, obs: 172, Z = -0.25, o/e = 1.05 (0.93 - 1.20)	Synonymous exp: 64.8, obs: 68, Z = -0.31, o/e = 1.05 (0.86 - 1.28)
chr11	58227881	58228918	ENSG00000180475	OR10Q1	0.0	-0.45	-0.91	1.82	Missense exp: 201.0, obs: 219, Z = -0.45, o/e = 1.09 (0.97 - 1.22)	Synonymous exp: 90.9, obs: 102, Z = -0.91, o/e = 1.12 (0.95 - 1.32)
chr11	58266791	58268260	ENSG00000172772	OR10W1	0.02	-0.46	-0.99	1.59	Missense exp: 162.5, obs: 179, Z = -0.46, o/e = 1.10 (0.97 - 1.25)	Synonymous exp: 69.5, obs: 80, Z = -0.99, o/e = 1.15 (0.96 - 1.39)
chr11	58358123	58359069	ENSG00000197786	OR5B17	0.44	-0.75	-0.83	1.59	Missense exp: 169.6, obs: 197, Z = -0.75, o/e = 1.16 (1.03 - 1.31)	Synonymous exp: 60.8, obs: 69, Z = -0.83, o/e = 1.14 (0.93 - 1.39)
chr11	58422264	58423313	ENSG00000172365	OR5B2	0.07	-0.63	-0.69	1.47	Missense exp: 161.5, obs: 184, Z = -0.63, o/e = 1.14 (1.01 - 1.29)	Synonymous exp: 64.0, obs: 71, Z = -0.69, o/e = 1.11 (0.92 - 1.35)
chr11	58439119	58440173	ENSG00000172362	OR5B12	0.02	-0.64	-0.64	1.48	Missense exp: 166.7, obs: 190, Z = -0.64, o/e = 1.14 (1.01 - 1.28)	Synonymous exp: 61.6, obs: 68, Z = -0.64, o/e = 1.10 (0.91 - 1.35)
chr11	58506806	58508105	ENSG00000198283	OR5B21	0.0	-0.05	-1.43	1.94	Missense exp: 168.3, obs: 170, Z = -0.05, o/e = 1.01 (0.89 - 1.15)	Synonymous exp: 66.2, obs: 81, Z = -1.43, o/e = 1.22 (1.02 - 1.47)
chr11	58526870	58578166	ENSG00000110031	LPXN	0.0	0.4	0.12	0.99	Missense exp: 214.3, obs: 198, Z = 0.40, o/e = 0.92 (0.82 - 1.04)	Synonymous exp: 80.4, obs: 79, Z = 0.12, o/e = 0.98 (0.82 - 1.19)
chr11	58579062	58621550	ENSG00000186660	ZFP91	1.0	1.63	-0.92	0.17	Missense exp: 293.6, obs: 215, Z = 1.63, o/e = 0.73 (0.65 - 0.82)	Synonymous exp: 106.9, obs: 119, Z = -0.92, o/e = 1.11 (0.96 - 1.30)
chr11	58611118	58612642	ENSG00000269570	AP001350.1	-1.0	0.55	-0.31	0.19	Missense exp: 13.8, obs: 8, Z = 0.55, o/e = 0.58 (0.34 - 1.05)	Synonymous exp: 5.1, obs: 6, Z = -0.31, o/e = 1.17 (0.62 - 1.87)
chr11	58622664	58625733	ENSG00000242689	CNTF	0.0	-0.65	-0.17	1.74	Missense exp: 119.0, obs: 139, Z = -0.65, o/e = 1.17 (1.02 - 1.34)	Synonymous exp: 43.6, obs: 45, Z = -0.17, o/e = 1.03 (0.81 - 1.32)
chr11	58708756	58731943	ENSG00000149124	GLYAT	0.0	-0.91	0.48	1.71	Missense exp: 155.2, obs: 187, Z = -0.91, o/e = 1.20 (1.07 - 1.36)	Synonymous exp: 55.5, obs: 51, Z = 0.48, o/e = 0.92 (0.73 - 1.16)
chr11	58834064	58844704	ENSG00000156689	GLYATL2	0.0	-0.47	1.26	1.65	Missense exp: 148.9, obs: 165, Z = -0.47, o/e = 1.11 (0.97 - 1.26)	Synonymous exp: 53.7, obs: 42, Z = 1.26, o/e = 0.78 (0.61 - 1.01)
chr11	58943248	58957043	ENSG00000166840	GLYATL1	0.0	-0.62	-0.9	0.92	Missense exp: 185.3, obs: 209, Z = -0.62, o/e = 1.13 (1.01 - 1.26)	Synonymous exp: 66.6, obs: 76, Z = -0.90, o/e = 1.14 (0.95 - 1.38)
chr11	59107236	59127412	ENSG00000189057	FAM111B	0.1	-0.23	0.6	1.88	Missense exp: 389.0, obs: 402, Z = -0.23, o/e = 1.03 (0.95 - 1.12)	Synonymous exp: 136.9, obs: 128, Z = 0.60, o/e = 0.94 (0.81 - 1.08)
chr11	59142747	59155039	ENSG00000166801	FAM111A	0.0	-0.02	0.41	1.95	Missense exp: 322.9, obs: 324, Z = -0.02, o/e = 1.00 (0.92 - 1.10)	Synonymous exp: 111.5, obs: 106, Z = 0.41, o/e = 0.95 (0.81 - 1.12)
chr11	59172131	59208588	ENSG00000110042	DTX4	0.22	1.67	-0.02	0.48	Missense exp: 374.9, obs: 284, Z = 1.67, o/e = 0.76 (0.69 - 0.84)	Synonymous exp: 150.7, obs: 151, Z = -0.02, o/e = 1.00 (0.88 - 1.15)
chr11	59208509	59212927	ENSG00000197629	MPEG1	0.0	-0.05	-2.21	1.63	Missense exp: 387.1, obs: 390, Z = -0.05, o/e = 1.01 (0.93 - 1.10)	Synonymous exp: 163.1, obs: 199, Z = -2.21, o/e = 1.22 (1.09 - 1.37)
chr11	59364411	59365448	ENSG00000176495	OR5AN1	0.0	-1.23	-1.03	1.85	Missense exp: 161.0, obs: 205, Z = -1.23, o/e = 1.27 (1.14 - 1.43)	Synonymous exp: 59.0, obs: 69, Z = -1.03, o/e = 1.17 (0.96 - 1.43)
chr11	59416968	59426413	ENSG00000172324	OR5A2	-1.0	0.02	-0.39	1.3	Missense exp: 178.8, obs: 178, Z = 0.02, o/e = 1.00 (0.88 - 1.13)	Synonymous exp: 70.8, obs: 75, Z = -0.39, o/e = 1.06 (0.88 - 1.28)
chr11	59456960	59457905	ENSG00000166884	OR4D6	0.01	-0.2	-0.15	1.5	Missense exp: 171.5, obs: 179, Z = -0.20, o/e = 1.04 (0.92 - 1.18)	Synonymous exp: 70.4, obs: 72, Z = -0.15, o/e = 1.02 (0.84 - 1.24)
chr11	59473314	59479361	ENSG00000254466	OR4D10	0.0	-0.57	-0.93	1.59	Missense exp: 167.3, obs: 188, Z = -0.57, o/e = 1.12 (1.00 - 1.27)	Synonymous exp: 70.1, obs: 80, Z = -0.93, o/e = 1.14 (0.95 - 1.38)
chr11	59503575	59504511	ENSG00000176200	OR4D11	0.0	-0.9	-0.77	1.92	Missense exp: 162.6, obs: 195, Z = -0.90, o/e = 1.20 (1.07 - 1.35)	Synonymous exp: 66.9, obs: 75, Z = -0.77, o/e = 1.12 (0.93 - 1.36)
chr11	59574397	59615774	ENSG00000110048	OSBP	1.0	3.58	-0.12	0.26	Missense exp: 421.0, obs: 214, Z = 3.58, o/e = 0.51 (0.45 - 0.57)	Synonymous exp: 155.0, obs: 157, Z = -0.12, o/e = 1.01 (0.89 - 1.16)
chr11	59636715	59669037	ENSG00000166889	PATL1	0.96	2.44	0.34	0.32	Missense exp: 418.3, obs: 278, Z = 2.44, o/e = 0.66 (0.60 - 0.73)	Synonymous exp: 143.1, obs: 138, Z = 0.34, o/e = 0.96 (0.84 - 1.11)
chr11	59712915	59713845	ENSG00000172289	OR10V1	0.0	-0.29	0.76	1.63	Missense exp: 175.2, obs: 186, Z = -0.29, o/e = 1.06 (0.94 - 1.20)	Synonymous exp: 69.0, obs: 61, Z = 0.76, o/e = 0.88 (0.72 - 1.09)
chr11	59755375	59805878	ENSG00000166900	STX3	0.04	-0.01	-0.07	0.6	Missense exp: 171.6, obs: 172, Z = -0.01, o/e = 1.00 (0.88 - 1.14)	Synonymous exp: 65.3, obs: 66, Z = -0.07, o/e = 1.01 (0.83 - 1.24)
chr11	59806139	59810778	ENSG00000166902	MRPL16	0.0	-0.2	0.73	1.41	Missense exp: 151.1, obs: 158, Z = -0.20, o/e = 1.05 (0.92 - 1.19)	Synonymous exp: 51.6, obs: 45, Z = 0.73, o/e = 0.87 (0.69 - 1.12)
chr11	59829272	59845499	ENSG00000134812	GIF	0.0	0.36	0.1	0.82	Missense exp: 219.9, obs: 205, Z = 0.36, o/e = 0.93 (0.83 - 1.05)	Synonymous exp: 86.1, obs: 85, Z = 0.10, o/e = 0.99 (0.83 - 1.18)
chr11	59852807	59866487	ENSG00000134827	TCN1	0.0	-1.08	0.3	1.72	Missense exp: 217.1, obs: 262, Z = -1.08, o/e = 1.21 (1.09 - 1.34)	Synonymous exp: 87.6, obs: 84, Z = 0.30, o/e = 0.96 (0.80 - 1.15)
chr11	59942878	59970146	ENSG00000214788	OOSP1	0.38	1.22	1.08	0.97	Missense exp: 59.6, obs: 33, Z = 1.22, o/e = 0.55 (0.42 - 0.74)	Synonymous exp: 23.7, obs: 17, Z = 1.08, o/e = 0.72 (0.49 - 1.07)
chr11	60040408	60048044	ENSG00000149507	OOSP2	0.03	0.46	-0.9	1.33	Missense exp: 86.0, obs: 74, Z = 0.46, o/e = 0.86 (0.71 - 1.04)	Synonymous exp: 32.5, obs: 39, Z = -0.90, o/e = 1.20 (0.93 - 1.57)
chr11	60056664	60071115	ENSG00000149516	MS4A3	0.0	-0.49	0.61	1.4	Missense exp: 107.8, obs: 122, Z = -0.49, o/e = 1.13 (0.98 - 1.32)	Synonymous exp: 43.1, obs: 38, Z = 0.61, o/e = 0.88 (0.68 - 1.16)
chr11	60088663	60098467	ENSG00000149534	MS4A2	0.0	-0.31	-0.68	1.73	Missense exp: 123.3, obs: 133, Z = -0.31, o/e = 1.08 (0.94 - 1.25)	Synonymous exp: 44.3, obs: 50, Z = -0.68, o/e = 1.13 (0.90 - 1.43)
chr11	60172496	60183223	ENSG00000110077	MS4A6A	0.0	-0.46	-0.38	1.95	Missense exp: 129.4, obs: 144, Z = -0.46, o/e = 1.11 (0.97 - 1.28)	Synonymous exp: 52.5, obs: 56, Z = -0.38, o/e = 1.07 (0.86 - 1.33)
chr11	60213088	60230055	ENSG00000214787	MS4A4E	0.0	0.21	0.09	1.89	Missense exp: 37.6, obs: 34, Z = 0.21, o/e = 0.90 (0.69 - 1.20)	Synonymous exp: 14.4, obs: 14, Z = 0.09, o/e = 0.97 (0.64 - 1.51)
chr11	60280665	60308970	ENSG00000110079	MS4A4A	0.0	0.25	0.3	1.35	Missense exp: 125.9, obs: 118, Z = 0.25, o/e = 0.94 (0.81 - 1.09)	Synonymous exp: 44.5, obs: 42, Z = 0.30, o/e = 0.94 (0.74 - 1.22)
chr11	60334830	60340968	ENSG00000166926	MS4A6E	0.03	-0.5	-0.67	1.31	Missense exp: 76.6, obs: 89, Z = -0.50, o/e = 1.16 (0.98 - 1.39)	Synonymous exp: 31.2, obs: 36, Z = -0.67, o/e = 1.15 (0.88 - 1.52)
chr11	60378531	60395948	ENSG00000166927	MS4A7	0.0	-0.02	0.18	1.51	Missense exp: 122.2, obs: 123, Z = -0.02, o/e = 1.01 (0.87 - 1.17)	Synonymous exp: 50.7, obs: 49, Z = 0.18, o/e = 0.97 (0.77 - 1.23)
chr11	60396487	60417688	ENSG00000166928	MS4A14	0.0	-0.06	-1.56	1.76	Missense exp: 350.9, obs: 354, Z = -0.06, o/e = 1.01 (0.92 - 1.10)	Synonymous exp: 137.7, obs: 161, Z = -1.56, o/e = 1.17 (1.03 - 1.33)
chr11	60429571	60447792	ENSG00000166930	MS4A5	0.0	0.09	0.71	1.44	Missense exp: 97.6, obs: 95, Z = 0.09, o/e = 0.97 (0.82 - 1.15)	Synonymous exp: 35.4, obs: 30, Z = 0.71, o/e = 0.85 (0.63 - 1.15)
chr11	60455846	60470752	ENSG00000156738	MS4A1	0.0	0.14	-0.42	1.27	Missense exp: 156.0, obs: 151, Z = 0.14, o/e = 0.97 (0.85 - 1.11)	Synonymous exp: 54.1, obs: 58, Z = -0.42, o/e = 1.07 (0.87 - 1.33)
chr11	60492777	60507430	ENSG00000071203	MS4A12	0.0	-0.12	0.72	1.79	Missense exp: 147.9, obs: 152, Z = -0.12, o/e = 1.03 (0.90 - 1.18)	Synonymous exp: 50.5, obs: 44, Z = 0.72, o/e = 0.87 (0.68 - 1.12)
chr11	60515391	60542721	ENSG00000204979	MS4A13	0.0	0.14	-0.34	1.6	Missense exp: 75.3, obs: 72, Z = 0.14, o/e = 0.96 (0.79 - 1.16)	Synonymous exp: 24.9, obs: 27, Z = -0.34, o/e = 1.09 (0.80 - 1.50)
chr11	60699611	60715807	ENSG00000166959	MS4A8	0.0	0.69	-0.83	1.41	Missense exp: 143.3, obs: 120, Z = 0.69, o/e = 0.84 (0.72 - 0.97)	Synonymous exp: 63.6, obs: 72, Z = -0.83, o/e = 1.13 (0.94 - 1.38)
chr11	60729315	60743766	ENSG00000214782	MS4A18	0.0	1.49	1.37	1.24	Missense exp: 173.0, obs: 118, Z = 1.49, o/e = 0.68 (0.59 - 0.80)	Synonymous exp: 71.8, obs: 57, Z = 1.37, o/e = 0.79 (0.64 - 0.99)
chr11	60756866	60776733	ENSG00000166961	MS4A15	0.0	0.23	-0.65	1.4	Missense exp: 145.9, obs: 138, Z = 0.23, o/e = 0.95 (0.82 - 1.09)	Synonymous exp: 61.5, obs: 68, Z = -0.65, o/e = 1.11 (0.91 - 1.35)
chr11	60785332	60801305	ENSG00000172689	MS4A10	0.0	-0.19	-1.51	1.82	Missense exp: 146.6, obs: 153, Z = -0.19, o/e = 1.04 (0.91 - 1.19)	Synonymous exp: 62.8, obs: 78, Z = -1.51, o/e = 1.24 (1.03 - 1.50)
chr11	60842112	60851081	ENSG00000110104	CCDC86	0.0	0.48	-0.24	1.02	Missense exp: 219.2, obs: 199, Z = 0.48, o/e = 0.91 (0.81 - 1.02)	Synonymous exp: 93.1, obs: 96, Z = -0.24, o/e = 1.03 (0.87 - 1.22)
chr11	60850932	60855950	ENSG00000183134	PTGDR2	0.0	1.56	1.35	1.72	Missense exp: 226.0, obs: 160, Z = 1.56, o/e = 0.71 (0.62 - 0.81)	Synonymous exp: 112.2, obs: 94, Z = 1.35, o/e = 0.84 (0.71 - 0.99)
chr11	60867541	60875687	ENSG00000149506	ZP1	0.0	0.18	-0.55	1.33	Missense exp: 373.0, obs: 363, Z = 0.18, o/e = 0.97 (0.89 - 1.06)	Synonymous exp: 157.2, obs: 166, Z = -0.55, o/e = 1.06 (0.93 - 1.20)
chr11	60890546	60906585	ENSG00000110107	PRPF19	1.0	3.74	1.13	0.11	Missense exp: 303.5, obs: 120, Z = 3.74, o/e = 0.40 (0.34 - 0.46)	Synonymous exp: 124.0, obs: 108, Z = 1.13, o/e = 0.87 (0.74 - 1.02)
chr11	60914157	60923443	ENSG00000110108	TMEM109	0.0	0.49	-0.17	1.19	Missense exp: 142.4, obs: 126, Z = 0.49, o/e = 0.88 (0.77 - 1.03)	Synonymous exp: 66.2, obs: 68, Z = -0.17, o/e = 1.03 (0.84 - 1.26)
chr11	60924480	60937159	ENSG00000006118	TMEM132A	0.0	0.8	1.93	0.8	Missense exp: 647.0, obs: 590, Z = 0.80, o/e = 0.91 (0.85 - 0.98)	Synonymous exp: 280.1, obs: 239, Z = 1.93, o/e = 0.85 (0.77 - 0.95)
chr11	60937083	60952176	ENSG00000110446	SLC15A3	0.0	1.17	0.67	1.37	Missense exp: 301.0, obs: 244, Z = 1.17, o/e = 0.81 (0.73 - 0.90)	Synonymous exp: 138.0, obs: 128, Z = 0.67, o/e = 0.93 (0.80 - 1.07)
chr11	60971679	61020377	ENSG00000013725	CD6	0.0	1.91	0.69	0.66	Missense exp: 354.1, obs: 253, Z = 1.91, o/e = 0.71 (0.64 - 0.79)	Synonymous exp: 155.0, obs: 144, Z = 0.69, o/e = 0.93 (0.81 - 1.07)
chr11	61102488	61127852	ENSG00000110448	CD5	0.0	0.96	0.32	1.03	Missense exp: 286.8, obs: 241, Z = 0.96, o/e = 0.84 (0.76 - 0.94)	Synonymous exp: 121.4, obs: 117, Z = 0.32, o/e = 0.96 (0.83 - 1.12)
chr11	61130256	61161426	ENSG00000167987	VPS37C	0.04	-0.01	0.33	0.86	Missense exp: 166.5, obs: 167, Z = -0.01, o/e = 1.00 (0.88 - 1.14)	Synonymous exp: 71.6, obs: 68, Z = 0.33, o/e = 0.95 (0.78 - 1.16)
chr11	61203514	61213098	ENSG00000229859	PGA3	0.1	1.14	1.15	1.25	Missense exp: 50.9, obs: 28, Z = 1.14, o/e = 0.55 (0.41 - 0.75)	Synonymous exp: 23.0, obs: 16, Z = 1.15, o/e = 0.70 (0.47 - 1.06)
chr11	61222346	61231694	ENSG00000229183	PGA4	0.31	-0.16	0.02	1.87	Missense exp: 4.1, obs: 5, Z = -0.16, o/e = 1.22 (0.60 - 1.89)	Synonymous exp: 2.0, obs: 2, Z = 0.02, o/e = 0.99 (0.36 - 1.87)
chr11	61241174	61251444	ENSG00000256713	PGA5	0.0	-0.43	-0.52	1.93	Missense exp: 112.1, obs: 125, Z = -0.43, o/e = 1.11 (0.96 - 1.29)	Synonymous exp: 46.5, obs: 51, Z = -0.52, o/e = 1.10 (0.88 - 1.39)
chr11	61258285	61295316	ENSG00000167992	VWCE	0.0	0.9	0.75	0.8	Missense exp: 537.9, obs: 479, Z = 0.90, o/e = 0.89 (0.82 - 0.96)	Synonymous exp: 227.4, obs: 213, Z = 0.75, o/e = 0.94 (0.84 - 1.05)
chr11	61299450	61333105	ENSG00000167986	DDB1	1.0	4.89	-0.59	0.24	Missense exp: 668.5, obs: 313, Z = 4.89, o/e = 0.47 (0.43 - 0.51)	Synonymous exp: 263.8, obs: 276, Z = -0.59, o/e = 1.05 (0.95 - 1.16)
chr11	61333227	61349242	ENSG00000149476	DAK	0.0	0.39	0.61	1.13	Missense exp: 373.5, obs: 352, Z = 0.39, o/e = 0.94 (0.86 - 1.03)	Synonymous exp: 160.8, obs: 151, Z = 0.61, o/e = 0.94 (0.82 - 1.07)
chr11	61348753	61362283	ENSG00000162144	CYB561A3	0.01	0.9	0.02	0.9	Missense exp: 153.3, obs: 122, Z = 0.90, o/e = 0.80 (0.69 - 0.93)	Synonymous exp: 67.2, obs: 67, Z = 0.02, o/e = 1.00 (0.82 - 1.22)
chr11	61362373	61369509	ENSG00000149483	TMEM138	0.05	0.47	-0.16	1.11	Missense exp: 87.4, obs: 75, Z = 0.47, o/e = 0.86 (0.71 - 1.04)	Synonymous exp: 34.8, obs: 36, Z = -0.16, o/e = 1.04 (0.79 - 1.37)
chr11	61392586	61398846	ENSG00000187049	TMEM216	0.0	0.49	1.0	1.37	Missense exp: 78.2, obs: 66, Z = 0.49, o/e = 0.84 (0.69 - 1.04)	Synonymous exp: 32.2, obs: 25, Z = 1.00, o/e = 0.78 (0.56 - 1.08)
chr11	61402640	61429911	ENSG00000149532	CPSF7	1.0	2.59	1.46	0.2	Missense exp: 316.6, obs: 187, Z = 2.59, o/e = 0.59 (0.52 - 0.67)	Synonymous exp: 113.9, obs: 94, Z = 1.46, o/e = 0.83 (0.70 - 0.98)
chr11	61430055	61481842	ENSG00000256591	RP11-286N22.8	0.0	-0.07	-0.45	1.65	Missense exp: 85.2, obs: 87, Z = -0.07, o/e = 1.02 (0.86 - 1.22)	Synonymous exp: 31.7, obs: 35, Z = -0.45, o/e = 1.10 (0.84 - 1.46)
chr11	61430123	61446733	ENSG00000167985	SDHAF2	0.0	-0.14	-0.75	1.81	Missense exp: 88.3, obs: 92, Z = -0.14, o/e = 1.04 (0.88 - 1.24)	Synonymous exp: 31.7, obs: 37, Z = -0.75, o/e = 1.17 (0.90 - 1.54)
